epoch,loss,mse,val_loss,val_mse
0,0.25464048981666565,0.2546404302120209,0.24991025030612946,0.24991022050380707
1,0.20438602566719055,0.2043859213590622,0.24212060868740082,0.2421206384897232
2,0.1934548020362854,0.1934547871351242,0.2371063083410263,0.2371062934398651
3,0.18431073427200317,0.18431082367897034,0.22796806693077087,0.22796808183193207
4,0.17652469873428345,0.17652471363544464,0.22652359306812286,0.22652359306812286
5,0.16939549148082733,0.16939549148082733,0.21555887162685394,0.21555887162685394
6,0.16196982562541962,0.161969855427742,0.2120191901922226,0.2120191901922226
7,0.1562337577342987,0.1562337428331375,0.20740966498851776,0.20740966498851776
8,0.15047962963581085,0.15047958493232727,0.20439967513084412,0.2043996900320053
9,0.14504830539226532,0.14504830539226532,0.20022793114185333,0.20022791624069214
10,0.14096814393997192,0.14096808433532715,0.19747351109981537,0.19747349619865417
11,0.13696320354938507,0.13696321845054626,0.1939845234155655,0.1939845234155655
12,0.13407935202121735,0.13407936692237854,0.19242657721042633,0.19242659211158752
13,0.13035881519317627,0.13035883009433746,0.18843568861484528,0.18843567371368408
14,0.127784863114357,0.127784863114357,0.18703705072402954,0.18703706562519073
15,0.1275932937860489,0.1275932788848877,0.18733248114585876,0.18733246624469757
16,0.12914599478244781,0.129146009683609,0.1840018630027771,0.1840018481016159
17,0.12022729963064194,0.12022727727890015,0.1820497363805771,0.1820497363805771
18,0.11778151243925095,0.11778147518634796,0.18229927122592926,0.18229927122592926
19,0.11575103551149368,0.11575108021497726,0.17798328399658203,0.17798328399658203
20,0.11446047574281693,0.11446043848991394,0.1780964732170105,0.1780964732170105
21,0.11158088594675064,0.11158090829849243,0.17615005373954773,0.17615005373954773
22,0.1097082644701004,0.109708271920681,0.17425213754177094,0.17425215244293213
23,0.10885320603847504,0.10885324329137802,0.1733407974243164,0.1733408123254776
24,0.10636135190725327,0.10636134445667267,0.17258597910404205,0.17258599400520325
25,0.10419382154941559,0.1041938066482544,0.1722053587436676,0.1722053587436676
26,0.10258637368679047,0.10258632898330688,0.17194858193397522,0.17194858193397522
27,0.1014660894870758,0.101466104388237,0.17100590467453003,0.17100590467453003
28,0.09942611306905746,0.09942611306905746,0.16879667341709137,0.16879667341709137
29,0.09789592027664185,0.09789591282606125,0.16746622323989868,0.1674662083387375
30,0.09739861637353897,0.09739860892295837,0.16683396697044373,0.16683395206928253
31,0.09458743035793304,0.09458742290735245,0.16757391393184662,0.16757389903068542
32,0.09297263622283936,0.09297264367341995,0.16620022058486938,0.16620022058486938
33,0.09136012196540833,0.09136010706424713,0.1671440750360489,0.1671440750360489
34,0.09030809253454208,0.09030809998512268,0.166587233543396,0.166587233543396
35,0.08925274014472961,0.08925272524356842,0.16592612862586975,0.16592612862586975
36,0.08874905854463577,0.08874905109405518,0.16388337314128876,0.16388337314128876
37,0.08638424426317215,0.08638426661491394,0.16368384659290314,0.16368384659290314
38,0.0853404551744461,0.08534049242734909,0.16209672391414642,0.16209672391414642
39,0.08345186710357666,0.08345187455415726,0.1616891324520111,0.1616891324520111
40,0.08514174818992615,0.08514173328876495,0.1623101830482483,0.1623101532459259
41,0.08133119344711304,0.08133120089769363,0.15987621247768402,0.15987622737884521
42,0.0799090564250946,0.07990904897451401,0.15979568660259247,0.15979567170143127
43,0.07946036756038666,0.07946036756038666,0.16088102757930756,0.16088101267814636
44,0.07839993387460709,0.07839996367692947,0.17137275636196136,0.17137277126312256
45,0.08320731669664383,0.08320733904838562,0.15974216163158417,0.15974216163158417
46,0.07678897678852081,0.07678896933794022,0.15899883210659027,0.15899881720542908
47,0.0753016248345375,0.0753016322851181,0.157551571726799,0.157551571726799
48,0.07382062822580338,0.07382062077522278,0.15895763039588928,0.15895764529705048
49,0.07359133660793304,0.07359132915735245,0.15937216579914093,0.15937219560146332
50,0.07409156858921051,0.0740915834903717,0.16003699600696564,0.16003698110580444
51,0.0719054788351059,0.07190549373626709,0.15773503482341766,0.15773501992225647
52,0.07090077549219131,0.07090074568986893,0.1584496647119522,0.1584496945142746
53,0.06990662962198257,0.06990662962198257,0.1556859016418457,0.1556859165430069
54,0.0689254030585289,0.0689253956079483,0.1563403457403183,0.1563403457403183
55,0.06951341778039932,0.06951342523097992,0.15847879648208618,0.158478781580925
56,0.06839549541473389,0.06839551776647568,0.15508246421813965,0.15508247911930084
57,0.06660418212413788,0.06660420447587967,0.15617050230503082,0.15617048740386963
58,0.06628850847482681,0.06628848612308502,0.15592564642429352,0.15592564642429352
59,0.067435622215271,0.06743564456701279,0.15678216516971588,0.15678218007087708
60,0.06554580479860306,0.06554582715034485,0.15608622133731842,0.15608622133731842
61,0.06617647409439087,0.06617648899555206,0.1654045730829239,0.1654045730829239
62,0.06469528377056122,0.06469529867172241,0.15539589524269104,0.15539588034152985
63,0.06326824426651001,0.06326822936534882,0.1552949994802475,0.1552949994802475
64,0.06217488273978233,0.062174879014492035,0.15585069358348846,0.15585070848464966
65,0.06115870922803879,0.061158694326877594,0.15436981618404388,0.1543698012828827
66,0.06042797490954399,0.060427986085414886,0.1545214056968689,0.1545214205980301
67,0.05996735021471977,0.059967342764139175,0.15454351902008057,0.15454350411891937
68,0.059729158878326416,0.05972914770245552,0.1552964150905609,0.15529640018939972
69,0.05886375531554222,0.05886373668909073,0.15431223809719086,0.15431225299835205
70,0.058774080127477646,0.05877409130334854,0.15516254305839539,0.1551625281572342
71,0.05813102051615715,0.05813100188970566,0.1558731347322464,0.1558731496334076
72,0.05758947134017944,0.05758947134017944,0.1534232348203659,0.1534232348203659
73,0.056974440813064575,0.056974444538354874,0.15523232519626617,0.15523232519626617
74,0.0576673187315464,0.057667326182127,0.15522460639476776,0.15522459149360657
75,0.056112177670001984,0.056112177670001984,0.15486058592796326,0.15486060082912445
76,0.05548498034477234,0.05548497289419174,0.15218514204025269,0.15218514204025269
77,0.05609500780701637,0.05609499290585518,0.1629110872745514,0.16291110217571259
78,0.058359112590551376,0.05835912004113197,0.15343648195266724,0.15343649685382843
79,0.055415041744709015,0.055415041744709015,0.15551695227622986,0.15551693737506866
80,0.05336804687976837,0.053368035703897476,0.15351587533950806,0.15351587533950806
81,0.052881572395563126,0.05288155376911163,0.15407532453536987,0.15407532453536987
82,0.05240756645798683,0.05240757018327713,0.15412355959415436,0.15412354469299316
83,0.05189605802297592,0.05189606547355652,0.1544155478477478,0.1544155478477478
84,0.05158275365829468,0.051582757383584976,0.15342150628566742,0.15342149138450623
85,0.05100413039326668,0.05100412666797638,0.15507346391677856,0.15507347881793976
86,0.05085175484418869,0.05085174739360809,0.15485940873622894,0.15485939383506775
