5.208307393917132044e-01
5.208290374580240023e-01
5.157449508581521957e-01
5.468098289382310462e-01
5.422542106108260151e-01
5.181618762478331641e-01
5.118396054712351928e-01
5.294769510032641957e-01
5.274084565207111108e-01
5.317216883654627413e-01
