epoch,loss,mse,val_loss,val_mse
0,0.2540999948978424,0.2540999948978424,0.16930216550827026,0.16930219531059265
1,0.20729152858257294,0.20729148387908936,0.1650514006614685,0.1650513857603073
2,0.19796240329742432,0.19796238839626312,0.15862256288528442,0.15862256288528442
3,0.19066345691680908,0.19066347181797028,0.15226523578166962,0.15226523578166962
4,0.18211685121059418,0.18211676180362701,0.14650335907936096,0.14650337398052216
5,0.17515979707241058,0.17515979707241058,0.13872694969177246,0.13872694969177246
6,0.17032372951507568,0.17032374441623688,0.1399063915014267,0.13990642130374908
7,0.1621236354112625,0.16212356090545654,0.13184000551700592,0.13184000551700592
8,0.15655232965946198,0.1565522998571396,0.12765058875083923,0.12765058875083923
9,0.1519049108028412,0.15190492570400238,0.1220509335398674,0.1220509260892868
10,0.14791686832904816,0.14791685342788696,0.11993810534477234,0.11993810534477234
11,0.1438106894493103,0.1438107043504715,0.11787340044975281,0.11787339299917221
12,0.14056138694286346,0.14056140184402466,0.11529533565044403,0.11529532819986343
13,0.13689707219600677,0.13689708709716797,0.11106984317302704,0.11106985807418823
14,0.13390374183654785,0.13390377163887024,0.1097695380449295,0.1097695454955101
15,0.13107047975063324,0.13107050955295563,0.10812516510486603,0.10812518000602722
16,0.1282578706741333,0.1282578706741333,0.10742158442735672,0.10742157697677612
17,0.12823155522346497,0.12823158502578735,0.10571863502264023,0.10571862757205963
18,0.12396515905857086,0.12396517395973206,0.1034812405705452,0.1034812331199646
19,0.12105416506528854,0.12105415761470795,0.10174224525690079,0.10174224525690079
20,0.11892127990722656,0.11892128735780716,0.10088569670915604,0.10088568925857544
21,0.11702651530504227,0.11702650785446167,0.09893134236335754,0.09893134236335754
22,0.11459439247846603,0.11459434777498245,0.09810637682676315,0.09810636937618256
23,0.11227818578481674,0.11227814853191376,0.09741595387458801,0.09741594642400742
24,0.11067844182252884,0.11067849397659302,0.09547417610883713,0.09547417610883713
25,0.11018335074186325,0.11018328368663788,0.0952933132648468,0.0952933132648468
26,0.10696849226951599,0.1069684773683548,0.0933455154299736,0.0933455154299736
27,0.1048877015709877,0.10488768666982651,0.09267325699329376,0.09267324954271317
28,0.10346905142068863,0.10346905887126923,0.09123089164495468,0.09123089164495468
29,0.10158132016658783,0.10158132761716843,0.09057522565126419,0.09057523310184479
30,0.09980730712413788,0.0998072698712349,0.08898942917585373,0.08898942917585373
31,0.09819827228784561,0.098198302090168,0.08888141810894012,0.08888140320777893
32,0.09909982234239578,0.09909979999065399,0.08844473958015442,0.08844473958015442
33,0.09619461745023727,0.09619460999965668,0.08735167980194092,0.08735167235136032
34,0.09425708651542664,0.09425707161426544,0.08799734711647034,0.08799734711647034
35,0.09311968088150024,0.09311970323324203,0.0849587619304657,0.0849587619304657
36,0.09165707230567932,0.09165710210800171,0.08423418551683426,0.08423420041799545
37,0.08962652087211609,0.08962652087211609,0.08354085683822632,0.08354084938764572
38,0.09096360206604004,0.09096363186836243,0.09589662402868271,0.09589662402868271
39,0.08988738059997559,0.08988738059997559,0.08354313671588898,0.08354313671588898
40,0.08621304482221603,0.08621307462453842,0.08067470043897629,0.08067470043897629
41,0.08540261536836624,0.08540262281894684,0.0819207951426506,0.0819207951426506
42,0.08389363437891006,0.08389361947774887,0.07992149144411087,0.07992149144411087
43,0.08266609907150269,0.08266610652208328,0.07937087118625641,0.07937087118625641
44,0.0822858214378357,0.0822858065366745,0.08252432942390442,0.08252434432506561
45,0.08221352845430374,0.08221354335546494,0.07861102372407913,0.07861102372407913
46,0.0796465277671814,0.07964655011892319,0.07846108078956604,0.07846106588840485
47,0.07851528376340866,0.07851531356573105,0.07735823839902878,0.07735823094844818
48,0.07831813395023346,0.07831812649965286,0.07673379778862,0.07673379778862
49,0.079380564391613,0.07938053458929062,0.07994671911001205,0.07994673401117325
50,0.07722601294517517,0.07722602784633636,0.07812896370887756,0.07812895625829697
51,0.07661885768175125,0.07661885768175125,0.07512763142585754,0.07512762397527695
52,0.07391715049743652,0.07391716539859772,0.07407556474208832,0.07407556474208832
53,0.07285954058170319,0.07285954803228378,0.07380067557096481,0.07380067557096481
54,0.0720941349864006,0.0720941349864006,0.07430768758058548,0.07430768758058548
55,0.07162755727767944,0.07162752747535706,0.07484173029661179,0.07484173774719238
56,0.07369831204414368,0.07369828969240189,0.07347948849201202,0.07347948849201202
57,0.07087309658527374,0.07087311148643494,0.07312126457691193,0.07312127202749252
58,0.06971670687198639,0.06971671432256699,0.07196182757616043,0.07196182757616043
59,0.06828606873750687,0.06828606873750687,0.07184474915266037,0.07184474915266037
60,0.06780373305082321,0.0678037479519844,0.07223707437515259,0.07223708182573318
61,0.06764057278633118,0.06764056533575058,0.071132592856884,0.0711325854063034
62,0.06620775163173676,0.06620775908231735,0.07036903500556946,0.07036903500556946
63,0.06703036278486252,0.06703035533428192,0.07094436138868332,0.07094435393810272
64,0.06530439853668213,0.06530438363552094,0.06998688727617264,0.06998687237501144
65,0.06483063846826553,0.06483061611652374,0.07045204192399979,0.07045204192399979
66,0.06433994323015213,0.06433993577957153,0.0697769820690155,0.06977696716785431
67,0.06283935904502869,0.0628393292427063,0.06955503672361374,0.06955502182245255
68,0.06245897710323334,0.062458984553813934,0.06898540258407593,0.06898541003465652
69,0.06321730464696884,0.06321729719638824,0.06859869509935379,0.06859869509935379
70,0.06173629313707352,0.061736296862363815,0.06925240904092789,0.06925241649150848
71,0.06119607016444206,0.061196066439151764,0.06861695647239685,0.06861695647239685
72,0.06307271122932434,0.06307271122932434,0.07282059639692307,0.07282059639692307
73,0.061989326030015945,0.06198933348059654,0.06938984990119934,0.06938985735177994
74,0.05979398265480995,0.05979396402835846,0.06749076396226883,0.06749075651168823
75,0.05864787846803665,0.058647871017456055,0.06688346713781357,0.06688346713781357
76,0.05808164179325104,0.05808163434267044,0.0669444128870964,0.06694439798593521
