epoch,loss,mse,val_loss,val_mse
0,0.26056787371635437,0.26056793332099915,0.17600011825561523,0.17600013315677643
1,0.21223345398902893,0.2122335135936737,0.17347563803195953,0.17347565293312073
2,0.2002762258052826,0.20027633011341095,0.16256003081798553,0.16256004571914673
3,0.19164350628852844,0.19164350628852844,0.15633843839168549,0.1563384234905243
4,0.18376359343528748,0.1837635636329651,0.15012259781360626,0.15012259781360626
5,0.1778390109539032,0.17783904075622559,0.1446012407541275,0.1446012258529663
6,0.16980485618114471,0.16980485618114471,0.13870714604854584,0.13870713114738464
7,0.163467675447464,0.16346769034862518,0.13505156338214874,0.13505154848098755
8,0.15829534828662872,0.15829531848430634,0.131208598613739,0.131208598613739
9,0.15388624370098114,0.1538863182067871,0.12801700830459595,0.12801700830459595
10,0.14955274760723114,0.14955274760723114,0.12339270114898682,0.12339269369840622
11,0.14574958384037018,0.14574961364269257,0.12125121802091599,0.12125121802091599
12,0.14289900660514832,0.14289900660514832,0.1183803528547287,0.11838036775588989
13,0.13908380270004272,0.13908378779888153,0.11551976948976517,0.11551978439092636
14,0.13770116865634918,0.137701153755188,0.11277053505182266,0.11277052015066147
15,0.1333029866218567,0.13330301642417908,0.11137229949235916,0.11137229204177856
16,0.13212145864963531,0.13212144374847412,0.10881781578063965,0.10881780833005905
17,0.12847378849983215,0.12847377359867096,0.1068263053894043,0.1068263053894043
18,0.12509094178676605,0.12509097158908844,0.10521867126226425,0.10521867871284485
19,0.1233857050538063,0.12338569015264511,0.1025201752781868,0.1025201827287674
20,0.1203085258603096,0.1203085407614708,0.1014677956700325,0.10146778076887131
21,0.11771536618471146,0.11771534383296967,0.09970908612012863,0.09970908612012863
22,0.11597912758588791,0.11597910523414612,0.09860451519489288,0.09860452264547348
23,0.11679064482450485,0.11679061502218246,0.09727802872657776,0.09727802872657776
24,0.11212527751922607,0.11212527751922607,0.09518536925315857,0.09518536180257797
25,0.11029878258705139,0.1102987751364708,0.09432923793792725,0.09432923048734665
26,0.10810837894678116,0.10810835659503937,0.0929584801197052,0.0929584950208664
27,0.10605253279209137,0.10605251044034958,0.09116467833518982,0.09116467833518982
28,0.10406088829040527,0.10406088083982468,0.09024443477392197,0.09024443477392197
29,0.10268664360046387,0.10268661379814148,0.0910743698477745,0.0910743772983551
30,0.10161543637514114,0.10161545127630234,0.0891953632235527,0.0891953557729721
31,0.09952478855848312,0.09952476620674133,0.08650397509336472,0.08650396764278412
