epoch,loss,mse,val_loss,val_mse
0,0.40945109724998474,0.40945106744766235,0.6187830567359924,0.6187830567359924
1,0.3525733947753906,0.3525734543800354,0.6029223203659058,0.602922260761261
2,0.33794522285461426,0.33794528245925903,0.5806112289428711,0.5806112289428711
3,0.3263570964336395,0.3263571560382843,0.5576480627059937,0.5576480627059937
4,0.3142054080963135,0.3142054080963135,0.5447216033935547,0.5447216033935547
5,0.3036067485809326,0.303606778383255,0.5214557647705078,0.5214557647705078
6,0.2961691915988922,0.2961691617965698,0.5168896913528442,0.5168896913528442
7,0.2856808304786682,0.2856808304786682,0.4912785291671753,0.4912784993648529
8,0.2789222300052643,0.2789222002029419,0.4809906780719757,0.4809907376766205
9,0.27182674407958984,0.27182671427726746,0.48013946413993835,0.48013943433761597
10,0.26589784026145935,0.26589781045913696,0.4650481343269348,0.4650481343269348
11,0.26081815361976624,0.26081815361976624,0.45750319957733154,0.45750316977500916
12,0.255629301071167,0.2556292712688446,0.44807469844818115,0.44807469844818115
13,0.25242534279823303,0.2524254322052002,0.4363171458244324,0.43631711602211
14,0.2467878758907318,0.2467879056930542,0.43392226099967957,0.43392229080200195
15,0.2435971200466156,0.243597149848938,0.435712069272995,0.43571197986602783
16,0.24015985429286957,0.24015989899635315,0.42515602707862854,0.42515596747398376
17,0.23587140440940857,0.23587144911289215,0.4215116798877716,0.421511709690094
18,0.2327643632888794,0.23276445269584656,0.41338005661964417,0.41338005661964417
19,0.22924701869487762,0.22924695909023285,0.4071453809738159,0.4071453809738159
20,0.2262691706418991,0.22626914083957672,0.40557795763015747,0.40557795763015747
21,0.22351600229740143,0.22351601719856262,0.3994537591934204,0.399453729391098
22,0.22029811143875122,0.22029809653759003,0.40600302815437317,0.4060029983520508
23,0.21828222274780273,0.2182823270559311,0.3946436047554016,0.3946436047554016
24,0.2151256501674652,0.21512563526630402,0.38931408524513245,0.3893141448497772
25,0.21238134801387787,0.21238134801387787,0.3946349024772644,0.394634872674942
26,0.20989669859409332,0.20989666879177094,0.3871656358242035,0.3871656656265259
27,0.20770078897476196,0.20770078897476196,0.383412629365921,0.38341259956359863
28,0.2040461301803589,0.2040461152791977,0.38144251704216003,0.38144248723983765
29,0.2027076929807663,0.20270772278308868,0.37608954310417175,0.37608954310417175
30,0.19965189695358276,0.19965185225009918,0.37056103348731995,0.37056103348731995
31,0.1969860941171646,0.196986123919487,0.3723239004611969,0.3723239600658417
32,0.1949552744626999,0.1949552744626999,0.3674147427082062,0.36741477251052856
33,0.19256843626499176,0.19256846606731415,0.3655494451522827,0.36554938554763794
34,0.19050592184066772,0.19050589203834534,0.3697582185268402,0.3697581887245178
35,0.18795250356197357,0.18795250356197357,0.36215776205062866,0.36215776205062866
36,0.18542814254760742,0.18542812764644623,0.3592383563518524,0.3592383563518524
37,0.18418365716934204,0.18418365716934204,0.359199583530426,0.3591996431350708
38,0.18219433724880219,0.18219438195228577,0.36097294092178345,0.36097291111946106
39,0.17984825372695923,0.17984822392463684,0.36100590229034424,0.3610059320926666
40,0.17809681594371796,0.17809675633907318,0.35640203952789307,0.35640209913253784
41,0.1761685311794281,0.1761685460805893,0.3522725999355316,0.3522725999355316
42,0.17443017661571503,0.17443013191223145,0.35524940490722656,0.35524940490722656
43,0.1725279688835144,0.17252801358699799,0.3486988842487335,0.3486989438533783
44,0.1701115369796753,0.17011161148548126,0.34807077050209045,0.34807080030441284
45,0.1680152714252472,0.16801530122756958,0.34603607654571533,0.34603607654571533
46,0.16662830114364624,0.16662833094596863,0.3449246883392334,0.3449247181415558
47,0.1642599254846573,0.1642598807811737,0.3500176668167114,0.3500176668167114
48,0.16371746361255646,0.16371749341487885,0.34511470794677734,0.34511473774909973
49,0.16037994623184204,0.16037993133068085,0.3435315191745758,0.3435315191745758
50,0.15964925289154053,0.1596493273973465,0.34111449122428894,0.34111449122428894
51,0.1567755490541458,0.156775563955307,0.3410992920398712,0.34109926223754883
52,0.15627902746200562,0.1562790721654892,0.34150564670562744,0.34150564670562744
53,0.15437759459018707,0.15437765419483185,0.3388901650905609,0.3388901650905609
54,0.1533782035112381,0.15337815880775452,0.3363889157772064,0.3363889455795288
55,0.15099450945854187,0.15099450945854187,0.3400079011917114,0.3400079309940338
56,0.14951379597187042,0.14951381087303162,0.3354126513004303,0.3354126214981079
57,0.1476222276687622,0.1476222425699234,0.34401804208755493,0.34401804208755493
58,0.14633850753307343,0.14633850753307343,0.3362852931022644,0.3362852931022644
59,0.14435921609401703,0.14435921609401703,0.33577337861061096,0.33577340841293335
60,0.14524158835411072,0.14524157345294952,0.3370398283004761,0.33703985810279846
61,0.14273206889629364,0.14273206889629364,0.33789709210395813,0.33789706230163574
62,0.14054715633392334,0.14054714143276215,0.3354291617870331,0.3354291319847107
63,0.13898758590221405,0.13898760080337524,0.3321520686149597,0.3321520984172821
64,0.1379569172859192,0.13795693218708038,0.33490628004074097,0.3349062502384186
65,0.1367366760969162,0.1367366760969162,0.3332776427268982,0.3332776427268982
66,0.13500350713729858,0.13500352203845978,0.3361721634864807,0.3361721634864807
