epoch,loss,mse,val_loss,val_mse
0,0.44659945368766785,0.44659924507141113,0.35803908109664917,0.3580390512943268
1,0.3870532512664795,0.3870532810688019,0.3220120966434479,0.3220120966434479
2,0.3698902726173401,0.36989036202430725,0.3119201064109802,0.3119201362133026
3,0.3595963418483734,0.3595961332321167,0.3008138835430145,0.3008138835430145
4,0.34844955801963806,0.34844958782196045,0.29173439741134644,0.29173439741134644
5,0.33722835779190063,0.337228387594223,0.27946770191192627,0.27946773171424866
6,0.3270445168018341,0.32704445719718933,0.26892611384391785,0.26892611384391785
7,0.317722350358963,0.317722350358963,0.26166608929634094,0.26166611909866333
8,0.30908533930778503,0.3090853691101074,0.2559686005115509,0.2559686005115509
9,0.3026454746723175,0.30264562368392944,0.25222042202949524,0.25222042202949524
10,0.29546603560447693,0.2954661250114441,0.24445195496082306,0.24445195496082306
11,0.28889256715774536,0.28889259696006775,0.24210767447948456,0.24210767447948456
12,0.28395602107048035,0.28395602107048035,0.2389851212501526,0.2389851212501526
13,0.2793828547000885,0.2793828547000885,0.23501348495483398,0.2350134700536728
14,0.2752137780189514,0.2752137780189514,0.23094311356544495,0.23094308376312256
15,0.27030473947525024,0.27030473947525024,0.23494814336299896,0.23494815826416016
16,0.26825493574142456,0.2682549059391022,0.22967535257339478,0.22967533767223358
17,0.26166990399360657,0.2616698741912842,0.22292675077915192,0.22292672097682953
18,0.257866233587265,0.2578662931919098,0.2218623012304306,0.2218622863292694
19,0.2556469142436981,0.25564703345298767,0.21943074464797974,0.21943072974681854
20,0.251412957906723,0.25141292810440063,0.21818514168262482,0.21818514168262482
21,0.24824997782707214,0.24824993312358856,0.2161094695329666,0.2161094695329666
22,0.2441665530204773,0.24416659772396088,0.2136780321598053,0.2136780023574829
23,0.2409733086824417,0.24097329378128052,0.21182051301002502,0.21182052791118622
24,0.23849764466285706,0.2384975701570511,0.21066342294216156,0.21066343784332275
25,0.2348615676164627,0.2348615825176239,0.2096557766199112,0.20965576171875
26,0.23266267776489258,0.23266275227069855,0.20659349858760834,0.20659348368644714
27,0.23176336288452148,0.23176343739032745,0.2065081149339676,0.20650812983512878
28,0.22627905011177063,0.22627906501293182,0.2049182802438736,0.2049182951450348
29,0.2233802080154419,0.2233801633119583,0.20310091972351074,0.20310093462467194
30,0.22154060006141663,0.2215406596660614,0.2010655254125595,0.2010655254125595
31,0.21912960708141327,0.21912965178489685,0.20199942588806152,0.2019994556903839
32,0.21726615726947784,0.21726612746715546,0.19914717972278595,0.19914714992046356
