4.039091660329450773e-01
4.475050096544236355e-01
4.538712890705929870e-01
4.925517100909502233e-01
4.937098582629967924e-01
5.009913388436897375e-01
4.581671030990095983e-01
4.858698263964286168e-01
5.011685640940453101e-01
5.153674126392073784e-01
